Year,Month,ATM id,STATE,Fin Txn,Non Fin Txn,Monthly Txn,AVG Fin Txn,AVG Non Fin Txn,AVG Total TXN,Monthly Rev,MHA Revenue,ATM Rev Total,CRA,Spare Rep. (SLM) (AssetOEM),Site Maint (Non Asset),Spare Rep.(UPS),FLM,SUPPLIES,UPS AMC,ATM AMC,VSAT AMC,BW + BCKHL,ESURVEILLANCE,HK,SUD,EBILL,RENT,Penalty,Total Cost,Gross Profit,GROSS PROFIT %,ATM TYPE,MARGIN RANGE Current Month,TXN RANGE Current Month,TXN RANGE Previous Month,TXN RANGE Previous 2nd Month,Revenue Performance,Up Time
2024,November, TSFTSO001478081 ,Jammu & Kashmir,913.0,263.0,1176.0,30.0,9.0,39.0,10815.0,881.0,11696.0,11193.0,,,,240.0,101,,1250,345.0,715.0,,,,928.0,,541.0,16868,5172,0.44,Regular,Below 0%,Below 50,Below 50,Below 50,10K  20K,1.0
2024,November, TSFTSO001478080 ,Jammu & Kashmir,1823.0,280.0,2103.0,61.0,9.0,70.0,20918.0,1704.0,22621.0,11193.0,,,,240.0,101,,1250,345.0,715.0,,,,1703.0,,1046.0,18148,4473,0.2,Regular,15%  20%,50  75,50  75,Below 50,20K  25K,1.0
2024,November, TSFTSO001478083 ,Jammu & Kashmir,737.0,434.0,1171.0,25.0,14.0,39.0,9343.0,761.0,10104.0,11193.0,,,,240.0,101,,1250,345.0,715.0,,700.0,,2000.0,,467.0,18567,8463,0.84,Captive,Below 0%,Below 50,Below 50,Below 50,10K  20K,0.17
2024,November, TSFTSK000902083 ,Tripura,3593.0,1034.0,4627.0,120.0,34.0,154.0,49468.0,3335.0,52803.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,718.0,,2473.0,19284,33520,0.63,Captive,Above 30%,150  175,75  100,50  75,Above 50K,0.99
2024,November, TSFTSK000902085 ,Tripura,4468.0,962.0,5430.0,149.0,32.0,181.0,58969.0,3975.0,62944.0,10842.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,878.0,5000.0,2948.0,24919,38026,0.6,Regular,Above 30%,175  200,150  175,175  200,Above 50K,1.0
2024,November, TSFTSK000902086 ,Tripura,5454.0,1029.0,6483.0,182.0,34.0,216.0,69249.0,4668.0,73917.0,11134.0,,,,240.0,101,,1250,345.0,715.0,,875.0,,1450.0,5800.0,3462.0,26928,46989,0.64,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.98
2024,November, TSFTSK000902087 ,Tripura,4484.0,871.0,5355.0,149.0,29.0,179.0,59006.0,3978.0,62984.0,11134.0,,,,240.0,101,176.0,1250,,,,,,1860.0,3000.0,2950.0,22266,40717,0.65,Regular,Above 30%,175  200,150  175,125  150,Above 50K,0.99
2024,November, TSFTSK000902088 ,Tripura,1566.0,496.0,2062.0,52.0,17.0,69.0,22562.0,1521.0,24083.0,8000.0,,,,240.0,101,,1250,345.0,715.0,,875.0,,,,1128.0,14210,9873,0.41,Captive,Above 30%,50  75,Below 50,Below 50,20K  25K,0.83
2024,November, TSFTSK000902089 ,Tripura,3769.0,740.0,4509.0,126.0,25.0,150.0,51009.0,3439.0,54448.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,1058.0,6800.0,2550.0,26800,27647,0.51,Regular,Above 30%,150  175,50  75,100  125,Above 50K,1.0
2024,November, TSFTSK000902090 ,Tripura,4973.0,831.0,5804.0,166.0,28.0,193.0,64268.0,4333.0,68600.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,1575.0,6460.0,3213.0,27640,40960,0.6,Regular,Above 30%,175  200,175  200,125  150,Above 50K,0.97
2024,November, TSFTSK000902091 ,Tripura,8717.0,1376.0,10093.0,291.0,46.0,336.0,97747.0,6590.0,104337.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,241.0,5640.0,4887.0,27153,77184,0.74,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000902092 ,Tripura,3782.0,730.0,4512.0,126.0,24.0,150.0,51138.0,3448.0,54586.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,518.0,5800.0,2557.0,25267,29319,0.54,Regular,Above 30%,150  175,150  175,125  150,Above 50K,0.94
2024,November, TSFTSK000902093 ,Tripura,6849.0,1096.0,7945.0,228.0,37.0,265.0,82190.0,5541.0,87731.0,11573.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,2632.0,6960.0,4109.0,30532,57198,0.65,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.94
2024,November, TSFTSK000902094 ,Tripura,3010.0,613.0,3623.0,100.0,20.0,121.0,41503.0,2798.0,44301.0,10842.0,,,,240.0,101,176.0,1250,345.0,715.0,,,,2000.0,4200.0,2075.0,23500,20801,0.47,Regular,Above 30%,100  125,125  150,150  175,40K  50K,0.97
2024,November, TSFTSK000902098 ,Tripura,4656.0,978.0,5634.0,155.0,33.0,188.0,61046.0,4115.0,65162.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,1756.0,5760.0,3052.0,26960,38202,0.59,Regular,Above 30%,175  200,175  200,175  200,Above 50K,1.0
2024,November, TSFTSK000902099 ,Tripura,3807.0,730.0,4537.0,127.0,24.0,151.0,51412.0,3466.0,54878.0,11924.0,,,,240.0,101,176.0,1250,226.0,616.0,,875.0,,2977.0,7200.0,2571.0,29712,25167,0.46,Regular,Above 30%,150  175,125  150,150  175,Above 50K,0.95
2024,November, TSFTSK000902100 ,Tripura,3655.0,583.0,4238.0,122.0,19.0,141.0,49258.0,3321.0,52579.0,11924.0,,,,240.0,101,169.0,1250,226.0,616.0,,875.0,,1504.0,3000.0,2463.0,23923,28655,0.55,Regular,Above 30%,125  150,Above 200,Above 200,Above 50K,0.73
2024,November, TSFTSK000902101 ,Tripura,5576.0,856.0,6432.0,186.0,29.0,214.0,70331.0,4741.0,75073.0,11924.0,,,,240.0,101,176.0,1250,226.0,616.0,,875.0,,1284.0,6000.0,3517.0,27764,47308,0.63,Regular,Above 30%,Above 200,175  200,175  200,Above 50K,1.0
2024,November, TSFTSK000902103 ,Tripura,8207.0,948.0,9155.0,274.0,32.0,305.0,93494.0,6303.0,99797.0,8924.0,,,,240.0,101,176.0,1250,226.0,616.0,,875.0,,1650.0,13000.0,4675.0,33289,66509,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFTSK000902105 ,Tripura,3299.0,548.0,3847.0,110.0,18.0,128.0,44861.0,3024.0,47885.0,11924.0,,500.0,,240.0,101,176.0,1250,345.0,715.0,,875.0,,2077.0,6000.0,2243.0,28001,19884,0.42,Regular,Above 30%,125  150,100  125,125  150,40K  50K,0.99
2024,November, TSFTSK000902106 ,Tripura,4975.0,1017.0,5992.0,166.0,34.0,200.0,64586.0,4354.0,68940.0,11924.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,2000.0,3360.0,3229.0,25771,43170,0.63,Regular,Above 30%,175  200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFTSK000902107 ,Tripura,4843.0,803.0,5646.0,161.0,27.0,188.0,62812.0,4234.0,67046.0,11924.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,787.0,6840.0,3141.0,27949,39097,0.58,Regular,Above 30%,175  200,175  200,150  175,Above 50K,1.0
2024,November, TSFTSK000902108 ,Tripura,2249.0,494.0,2743.0,75.0,16.0,91.0,31673.0,2135.0,33808.0,11924.0,,,,240.0,101,176.0,1250,345.0,616.0,,875.0,,1183.0,6600.0,1584.0,26449,7359,0.22,Regular,20%  25%,75  100,75  100,75  100,30K  35K,0.94
2024,November, TSFTSK000902109 ,Tripura,2742.0,511.0,3253.0,91.0,17.0,108.0,38013.0,2563.0,40576.0,11924.0,,,,240.0,101,176.0,1250,345.0,616.0,,875.0,,2000.0,5760.0,1901.0,26743,13832,0.34,Regular,Above 30%,100  125,75  100,100  125,40K  50K,0.95
2024,November, TSFTSK000902110 ,Tripura,3951.0,918.0,4869.0,132.0,31.0,162.0,53244.0,3590.0,56834.0,11924.0,,,,240.0,101,176.0,1250,345.0,616.0,,875.0,,766.0,3850.0,2662.0,24361,32473,0.57,Regular,Above 30%,150  175,150  175,175  200,Above 50K,0.86
2024,November, TSFTSK000902111 ,Tripura,3872.0,679.0,4551.0,129.0,23.0,152.0,52058.0,3510.0,55568.0,11924.0,,,,240.0,101,176.0,1250,345.0,616.0,,875.0,,1356.0,5760.0,2603.0,26802,28766,0.52,Regular,Above 30%,150  175,125  150,150  175,Above 50K,0.84
2024,November, TSFTSK000902112 ,Tripura,2590.0,606.0,3196.0,86.0,20.0,107.0,36375.0,2452.0,38827.0,11924.0,,,32200.0,240.0,101,169.0,1250,345.0,715.0,,,,,1750.0,1819.0,52067,13241,0.34,Regular,Below 0%,100  125,125  150,125  150,35K  40K,0.73
2024,November, TSFTSK000902114 ,Tripura,5364.0,960.0,6324.0,179.0,32.0,211.0,68340.0,4607.0,72947.0,8924.0,,,,240.0,101,176.0,1250,,,,875.0,,820.0,3000.0,3417.0,20358,52590,0.72,Regular,Above 30%,Above 200,150  175,Above 200,Above 50K,0.93
2024,November, TSFTSK000902115 ,Tripura,4991.0,1014.0,6005.0,166.0,34.0,200.0,64750.0,4365.0,69115.0,11924.0,,,,240.0,101,176.0,1250,226.0,616.0,,875.0,,965.0,5500.0,3237.0,26666,42449,0.61,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,1.0
2024,November, TSFTSK000902116 ,Tripura,3680.0,637.0,4317.0,123.0,21.0,144.0,49690.0,3350.0,53040.0,10842.0,,,,240.0,101,169.0,1250,345.0,616.0,,875.0,,2000.0,4440.0,2485.0,24918,28122,0.53,Regular,Above 30%,125  150,50  75,Below 50,Above 50K,1.0
2024,November, TSFTSK000902117 ,Tripura,2257.0,543.0,2800.0,75.0,18.0,93.0,31943.0,2153.0,34097.0,10341.0,,500.0,,240.0,101,169.0,1250,,,,875.0,,,1750.0,1597.0,18378,15719,0.46,Regular,Above 30%,75  100,100  125,100  125,30K  35K,0.73
2024,November, TSFTSK000902118 ,Tripura,5350.0,815.0,6165.0,178.0,27.0,206.0,68135.0,4593.0,72729.0,11924.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,1516.0,5400.0,3407.0,27497,45232,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000902119 ,Tripura,3164.0,754.0,3918.0,105.0,25.0,131.0,43707.0,2947.0,46654.0,10842.0,,,,240.0,101,169.0,1250,345.0,616.0,,875.0,,1152.0,6720.0,2185.0,26051,20603,0.44,Regular,Above 30%,125  150,150  175,125  150,40K  50K,0.99
2024,November, TSFTSK000902120 ,Tripura,4597.0,709.0,5306.0,153.0,24.0,177.0,59998.0,4045.0,64043.0,10842.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,2000.0,4800.0,3000.0,25900,38143,0.6,Regular,Above 30%,175  200,150  175,175  200,Above 50K,1.0
2024,November, TSFTSK000902121 ,Tripura,5299.0,901.0,6200.0,177.0,30.0,207.0,67682.0,4563.0,72245.0,11134.0,,,,240.0,101,176.0,1250,,,,,,1888.0,3950.0,3384.0,23678,48567,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,November, TSFTSK000902122 ,Tripura,4071.0,514.0,4585.0,136.0,17.0,153.0,54021.0,3642.0,57663.0,11134.0,,,,240.0,101,169.0,1250,345.0,616.0,,875.0,,1186.0,9000.0,2701.0,29173,28491,0.49,Regular,Above 30%,150  175,175  200,175  200,Above 50K,0.75
2024,November, TSFTSK000902171 ,Tripura,2503.0,823.0,3326.0,83.0,27.0,111.0,24089.0,1690.0,25779.0,10842.0,,,,240.0,101,176.0,1250,,,,875.0,,2000.0,,1204.0,18244,7535,0.29,Captive,25%  30%,100  125,100  125,75  100,25K  30K,0.98
2024,November, TSFTSK000902173 ,Tripura,4496.0,846.0,5342.0,150.0,28.0,178.0,59099.0,3984.0,63084.0,10842.0,,,,240.0,101,176.0,1250,345.0,715.0,,875.0,,1299.0,5800.0,2955.0,26154,36930,0.59,Regular,Above 30%,175  200,175  200,175  200,Above 50K,0.87
2024,November, TSFTSK000928012 ,Assam,5483.0,1497.0,6980.0,183.0,50.0,233.0,69860.0,4710.0,74569.0,11134.0,,,,240.0,101,,1250,345.0,715.0,5500.0,775.0,550.0,1767.0,6600.0,3493.0,34025,40544,0.54,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,1.0
2024,November, TSFTSK000928013 ,Assam,6261.0,1514.0,7775.0,209.0,50.0,259.0,77123.0,5199.0,82322.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,5500.0,775.0,550.0,2326.0,5400.0,3856.0,33924,48398,0.59,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000928017 ,Assam,5080.0,1099.0,6179.0,169.0,37.0,206.0,65659.0,4426.0,70085.0,11573.0,,,,240.0,101,,1250,345.0,715.0,5500.0,775.0,550.0,6405.0,7000.0,3283.0,39292,30793,0.44,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFTSK000928019 ,Assam,4404.0,1126.0,5530.0,147.0,38.0,184.0,58525.0,3945.0,62470.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,5500.0,775.0,550.0,2208.0,5160.0,2926.0,32636,29834,0.48,Regular,Above 30%,175  200,150  175,125  150,Above 50K,0.94
2024,November, TSFTSK000928020 ,Assam,6148.0,1206.0,7354.0,205.0,40.0,245.0,76076.0,5129.0,81205.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,5500.0,775.0,550.0,5074.0,6000.0,3804.0,37219,43986,0.54,Regular,Above 30%,Above 200,175  200,175  200,Above 50K,1.0
2024,November, TSFTSK000928025 ,Assam,3206.0,721.0,3927.0,107.0,24.0,131.0,44139.0,2976.0,47115.0,11134.0,,,,240.0,101,169.0,1250,226.0,616.0,5500.0,775.0,550.0,,6000.0,2207.0,30324,16791,0.36,Regular,Above 30%,125  150,125  150,150  175,40K  50K,0.99
2024,November, TSFTSK000928026 ,Assam,4661.0,1101.0,5762.0,155.0,37.0,192.0,61297.0,4132.0,65429.0,11134.0,,,,240.0,101,176.0,1250,226.0,616.0,,775.0,550.0,1837.0,6000.0,3065.0,27526,37903,0.58,Regular,Above 30%,175  200,175  200,150  175,Above 50K,1.0
2024,November, TSFTSK000928027 ,Assam,7768.0,1481.0,9249.0,259.0,49.0,308.0,89856.0,6058.0,95913.0,12098.0,,1500.0,,240.0,101,176.0,1250,226.0,616.0,5500.0,775.0,550.0,2643.0,5000.0,4493.0,36724,59189,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000928028 ,Assam,2639.0,703.0,3342.0,88.0,23.0,111.0,37192.0,2507.0,39700.0,10842.0,,,,240.0,101,176.0,1250,226.0,616.0,,775.0,550.0,2259.0,5000.0,1860.0,25451,14249,0.36,Regular,Above 30%,100  125,100  125,100  125,35K  40K,0.97
2024,November, TSFTSK000928029 ,Assam,4976.0,1152.0,6128.0,166.0,38.0,204.0,64674.0,4360.0,69034.0,11134.0,,,,240.0,101,,1250,345.0,715.0,2750.0,775.0,550.0,3581.0,2700.0,3234.0,28930,40103,0.58,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000967007 ,Tripura,5190.0,886.0,6076.0,173.0,30.0,203.0,66622.0,4491.0,71113.0,11573.0,,,32200.0,240.0,101,169.0,1250,,,,875.0,,,2000.0,3331.0,53294,17819,0.25,Regular,25%  30%,Above 200,Above 200,Above 200,Above 50K,0.11
2024,November, TSFTSK000967008 ,Tripura,3330.0,632.0,3962.0,111.0,21.0,132.0,45434.0,3063.0,48497.0,10842.0,,,30000.0,240.0,101,169.0,1250,345.0,715.0,,875.0,,1200.0,4800.0,2272.0,54364,5867,0.12,Regular,Below 0%,125  150,175  200,175  200,40K  50K,0.71
2024,November, TSFTSK000967009 ,Tripura,6176.0,1481.0,7657.0,206.0,49.0,255.0,51399.0,3606.0,55005.0,11573.0,,,,240.0,101,169.0,1250,,,,875.0,,,,2570.0,18333,36672,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFTSK000967010 ,Tripura,6022.0,1449.0,7471.0,201.0,48.0,249.0,50497.0,3542.0,54039.0,11134.0,,500.0,,240.0,101,169.0,1250,,,,,,,,2525.0,17474,36565,0.68,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,1.0
2024,November, TSFTSK000967011 ,Tripura,5313.0,1267.0,6580.0,177.0,42.0,219.0,68030.0,4586.0,72616.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,,875.0,,7799.0,4800.0,3401.0,32385,40231,0.55,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,1.0
2024,November, TSFTSK000967012 ,Tripura,3520.0,622.0,4142.0,117.0,21.0,138.0,47715.0,3217.0,50932.0,11134.0,,,46700.0,240.0,101,169.0,1250,345.0,715.0,,875.0,,2312.0,4200.0,2386.0,71982,21050,0.41,Regular,Below 0%,125  150,Above 200,Above 200,Above 50K,0.62
2024,November, TSFTSK000967013 ,Tripura,4593.0,1019.0,5612.0,153.0,34.0,187.0,60423.0,4073.0,64496.0,11134.0,,,,240.0,101,169.0,1250,226.0,616.0,,875.0,,1260.0,2400.0,3021.0,22847,41649,0.65,Regular,Above 30%,175  200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000967014 ,Tripura,3451.0,905.0,4356.0,115.0,30.0,145.0,47563.0,3207.0,50770.0,11134.0,,,,240.0,101,169.0,1250,226.0,616.0,,875.0,,3000.0,4800.0,2378.0,26345,24425,0.48,Regular,Above 30%,125  150,100  125,125  150,Above 50K,0.97
2024,November, TSFTSK000967015 ,Tripura,4794.0,1020.0,5814.0,160.0,34.0,194.0,62618.0,4221.0,66840.0,11134.0,,4350.0,,240.0,101,169.0,1250,,,,,,1260.0,2400.0,3131.0,25589,41250,0.62,Regular,Above 30%,175  200,Above 200,175  200,Above 50K,1.0
2024,November, TSFTSK000967016 ,Tripura,2451.0,658.0,3109.0,82.0,22.0,104.0,34795.0,2346.0,37140.0,10842.0,,500.0,,240.0,101,169.0,1250,226.0,616.0,,875.0,,1902.0,4800.0,1740.0,24816,12324,0.33,Regular,Above 30%,100  125,100  125,100  125,35K  40K,0.96
2024,November, TSFTSK000967018 ,Tripura,3958.0,766.0,4724.0,132.0,26.0,157.0,53112.0,3581.0,56692.0,11134.0,,,,240.0,101,169.0,1250,345.0,616.0,,,,,2000.0,2656.0,20066,36626,0.65,Regular,Above 30%,150  175,125  150,125  150,Above 50K,1.0
2024,November, TSFTSK000967019 ,Tripura,3532.0,778.0,4310.0,118.0,26.0,144.0,48237.0,3252.0,51489.0,10842.0,,,,240.0,101,169.0,1250,111.0,,,,,,2400.0,2412.0,19080,32409,0.63,Regular,Above 30%,125  150,100  125,125  150,Above 50K,1.0
2024,November, TSFTSK000967020 ,Tripura,2817.0,671.0,3488.0,94.0,22.0,116.0,39289.0,2649.0,41938.0,10842.0,,,,240.0,101,169.0,1250,345.0,616.0,,875.0,,1065.0,2400.0,1964.0,21423,20515,0.49,Regular,Above 30%,100  125,125  150,100  125,40K  50K,1.0
2024,November, TSFTSK000967026 ,Tripura,3011.0,575.0,3586.0,100.0,19.0,120.0,41428.0,2793.0,44221.0,10842.0,,,,240.0,101,169.0,1250,,,,875.0,,,2000.0,2071.0,19103,25117,0.57,Regular,Above 30%,100  125,100  125,125  150,40K  50K,0.98
2024,November, TSFTSK000967027 ,Tripura,6824.0,1297.0,8121.0,227.0,43.0,271.0,55120.0,3867.0,58987.0,11134.0,,,,240.0,101,169.0,1250,,,,,,,,2756.0,17205,41782,0.71,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,1.0
2024,November, TSFTSK000967160 ,Tripura,7562.0,1407.0,8969.0,252.0,47.0,299.0,88126.0,5941.0,94067.0,11134.0,,,,240.0,101,169.0,1250,345.0,616.0,,875.0,,830.0,6000.0,4406.0,27522,66545,0.71,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000969018 ,Assam,3195.0,1221.0,4416.0,107.0,41.0,147.0,30428.0,2134.0,32562.0,11134.0,,,,240.0,101,169.0,1250,,,1850.0,775.0,550.0,,,1521.0,19145,13417,0.41,Regular,Above 30%,125  150,175  200,175  200,30K  35K,0.96
2024,November, TSFTSK000969025 ,Assam,3158.0,935.0,4093.0,105.0,31.0,136.0,44071.0,2971.0,47042.0,11134.0,,,,240.0,101,,1250,345.0,715.0,,775.0,550.0,2047.0,9000.0,2204.0,29916,17126,0.36,Regular,Above 30%,125  150,125  150,150  175,40K  50K,0.97
2024,November, TSFTSK000969027 ,Assam,3939.0,911.0,4850.0,131.0,30.0,162.0,53103.0,3580.0,56683.0,11292.0,,,,240.0,101,,1250,345.0,715.0,1850.0,775.0,550.0,1019.0,5300.0,2655.0,27648,29035,0.51,Regular,Above 30%,150  175,Above 200,175  200,Above 50K,0.78
2024,November, TSFTSK000969028 ,Assam,5616.0,1432.0,7048.0,187.0,48.0,235.0,71103.0,4793.0,75897.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,1850.0,775.0,550.0,3004.0,3000.0,3555.0,28243,47654,0.63,Regular,Above 30%,Above 200,Above 200,175  200,Above 50K,0.97
2024,November, TSFTSK000969029 ,Assam,1073.0,253.0,1326.0,36.0,8.0,44.0,15169.0,1023.0,16192.0,11134.0,,,,240.0,101,169.0,1250,345.0,715.0,3700.0,775.0,550.0,2000.0,,758.0,23293,7101,0.44,Captive,Below 0%,Below 50,100  125,125  150,10K  20K,0.8
2024,November, TSFTSK000969030 ,Assam,3331.0,628.0,3959.0,111.0,21.0,132.0,45437.0,3063.0,48500.0,10842.0,,,,240.0,101,,1250,345.0,715.0,3700.0,775.0,550.0,3706.0,6000.0,2272.0,32051,16449,0.34,Regular,Above 30%,125  150,75  100,100  125,40K  50K,0.85
2024,November, TSFTSK000969031 ,Assam,3642.0,1001.0,4643.0,121.0,33.0,155.0,49963.0,3368.0,53331.0,11584.0,,,,240.0,101,169.0,1250,226.0,616.0,3700.0,775.0,550.0,2174.0,8400.0,2498.0,33839,19492,0.37,Regular,Above 30%,150  175,100  125,150  175,Above 50K,0.84
2024,November, TSFTSK000969033 ,Assam,2737.0,894.0,3631.0,91.0,30.0,121.0,38836.0,2618.0,41454.0,10842.0,,,,240.0,101,169.0,1250,226.0,616.0,,,,,6000.0,1942.0,22941,18513,0.45,Regular,Above 30%,100  125,75  100,150  175,40K  50K,0.81
2024,November, TSFTSK000969035 ,Assam,4161.0,1170.0,5331.0,139.0,39.0,178.0,55928.0,3770.0,59698.0,10842.0,,,,240.0,101,169.0,1250,226.0,616.0,,775.0,550.0,1545.0,2850.0,2796.0,23516,36182,0.61,Regular,Above 30%,175  200,125  150,150  175,Above 50K,0.86
2024,November, TSFTSK000969037 ,Assam,5469.0,1291.0,6760.0,182.0,43.0,225.0,69565.0,4690.0,74255.0,11573.0,,,,240.0,101,169.0,1250,,,1850.0,,,3004.0,3000.0,3478.0,26220,48035,0.65,Regular,Above 30%,Above 200,175  200,Above 200,Above 50K,0.99
2024,November, TSFTSK000969040 ,Assam,4286.0,1434.0,5720.0,143.0,48.0,191.0,57733.0,3892.0,61625.0,10842.0,,,32200.0,240.0,101,169.0,1250,345.0,715.0,1850.0,775.0,550.0,1761.0,2820.0,2887.0,58060,3565,0.06,Regular,5%  10%,175  200,100  125,125  150,Above 50K,0.64
2024,November, TSFTSK000969042 ,Assam,3619.0,984.0,4603.0,121.0,33.0,153.0,49685.0,3350.0,53035.0,10842.0,,,,240.0,101,,1250,345.0,715.0,3700.0,775.0,550.0,2326.0,8060.0,2484.0,32944,20091,0.38,Regular,Above 30%,150  175,150  175,175  200,Above 50K,0.9
2024,November, TSFTSK000969043 ,Assam,3430.0,789.0,4219.0,114.0,26.0,141.0,44911.0,3170.0,48081.0,10842.0,,,30000.0,240.0,101,169.0,1250,345.0,715.0,,775.0,550.0,2984.0,8160.0,2246.0,59932,11850,0.25,Regular,Below 0%,125  150,125  150,150  175,40K  50K,0.85
2024,November, TSFTSK000969049 ,Assam,2718.0,737.0,3455.0,91.0,25.0,115.0,38235.0,2578.0,40812.0,11134.0,,,,240.0,101,,1250,,,,,,1545.0,2850.0,1912.0,20587,20226,0.5,Regular,Above 30%,100  125,150  175,125  150,40K  50K,0.8
2024,November, TSFTSK000969050 ,Assam,4233.0,1218.0,5451.0,141.0,41.0,182.0,56795.0,3829.0,60624.0,11573.0,,,,240.0,101,176.0,1250,,,1850.0,,,1761.0,2820.0,2840.0,24166,36458,0.6,Regular,Above 30%,175  200,125  150,Above 200,Above 50K,0.77
2024,November, TSFTSK000969051 ,Assam,6488.0,1858.0,8346.0,216.0,62.0,278.0,79044.0,5329.0,84372.0,11134.0,,,,240.0,101,169.0,1250,226.0,616.0,3700.0,775.0,550.0,2174.0,6000.0,3952.0,32443,51930,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.96
2024,November, TSFTSK000969052 ,Assam,6957.0,1928.0,8885.0,232.0,64.0,296.0,83059.0,5599.0,88658.0,11134.0,,,,240.0,101,,1250,226.0,616.0,3700.0,775.0,550.0,2962.0,6000.0,4153.0,33263,55395,0.62,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.97
2024,November, TSFTSK000971088 ,Assam,4220.0,693.0,4913.0,141.0,23.0,164.0,55873.0,3767.0,59640.0,11134.0,,1150.0,,240.0,101,,1250,345.0,715.0,5500.0,775.0,550.0,9000.0,7200.0,2794.0,42309,17331,0.29,Regular,25%  30%,150  175,Above 200,Above 200,Above 50K,0.81
2024,November, TSFTSK000971089 ,Assam,4274.0,871.0,5145.0,142.0,29.0,172.0,39699.0,2676.0,42376.0,11134.0,,,,240.0,101,,1250,,,2750.0,,,,,1985.0,19015,23360,0.55,Regular,Above 30%,150  175,150  175,175  200,40K  50K,0.97
2024,November, TSFTSK000971090 ,Assam,7047.0,1278.0,8325.0,235.0,43.0,278.0,83813.0,5650.0,89463.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,5500.0,775.0,550.0,3000.0,3600.0,4191.0,33133,56331,0.63,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.95
2024,November, TSFTSK000971091 ,Assam,5715.0,953.0,6668.0,191.0,32.0,222.0,71724.0,4835.0,76559.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,5500.0,775.0,550.0,3000.0,7500.0,3586.0,36428,40131,0.52,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.9
2024,November, TSFTSK000971092 ,Assam,10660.0,1708.0,12368.0,355.0,57.0,412.0,113938.0,7681.0,121619.0,11134.0,,,,240.0,101,176.0,1250,345.0,715.0,,775.0,550.0,1448.0,3770.0,5697.0,27756,93863,0.77,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,0.92
2024,November, TSFTSK000971095 ,Assam,5774.0,1124.0,6898.0,192.0,37.0,230.0,50683.0,3417.0,54100.0,11134.0,,,,240.0,101,,1250,,715.0,2750.0,775.0,550.0,,,2534.0,21604,32495,0.6,Captive,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
2024,November, TSFTSK000971096 ,Assam,6582.0,1127.0,7709.0,219.0,38.0,257.0,79940.0,5389.0,85329.0,11134.0,,,,240.0,101,,1250,,715.0,2750.0,775.0,550.0,1500.0,3300.0,3997.0,27867,57462,0.67,Regular,Above 30%,Above 200,Above 200,Above 200,Above 50K,1.0
